seed,K,m,n,size,alpha,beta,dd_face1_time,dd_face1_status,dd_face2_time,dd_face2_status,hybrid_time,hybrid_status,objective,G,price_term,fairness_term1,fairness_term2
1,2,10,20,big,0.0,0.5,50.006420850753784,time_limit,1.784412145614624,optimal,0.0010640621185302734,optimal,0.008482381318519869,0.07462581095476026,0.5800614271709867,0.06747998551291741,0.011882746839752212
1,2,20,5,small,0.0,0.0,0.6528232097625732,optimal,0.10427093505859375,optimal,0.0004448890686035156,optimal,0.00011208940148416075,0.0191973274126157,0.023673762003974013,0.009794485137367219,0.009565332443137287
1,2,20,5,small,0.25,0.25,1.9714751243591309,optimal,0.11816596984863281,optimal,0.0014679431915283203,optimal,8.076747314391436e-05,0.015219917171163506,0.02495583406121631,0.009185845355456763,0.005635827681191863
1,2,20,5,small,0.5,0.0,0.8861119747161865,optimal,0.09520101547241211,optimal,0.0006580352783203125,optimal,7.800493544139571e-05,0.018566461516188234,0.02406159236865149,0.008968592467021998,0.009269846808946935
1,2,20,5,small,0.0,0.5,0.7060821056365967,optimal,0.10874605178833008,optimal,0.0005412101745605469,optimal,7.558788632082602e-05,0.014035092020045598,0.0259303857262661,0.009525198695644357,0.0040864155269702
1,2,20,10,big,0.0,0.0,2.276883125305176,optimal,3.3721818923950195,optimal,0.0007801055908203125,optimal,0.003182469899475886,0.08209637183568444,0.17839478410188694,0.022028942054036424,0.05324242239847754
1,2,20,10,big,0.25,0.25,7.996718168258667,optimal,2.4823811054229736,optimal,0.0016980171203613281,optimal,0.001863470223310007,0.041736229714075854,0.18792079832498707,0.007985870063493222,0.018951214849830533
1,2,20,10,big,0.5,0.0,6.827769041061401,optimal,1.7735791206359863,optimal,0.001466989517211914,optimal,0.0016631812089431697,0.06985921209179506,0.17986583139445966,0.013504864868951484,0.04512019651787336
1,2,20,10,big,0.0,0.5,36.903706073760986,optimal,2.1524288654327393,optimal,0.0015461444854736328,optimal,0.0019141054539506966,0.0349342900022129,0.19182390634892071,0.007125956073286882,0.012188921330677394
1,2,20,20,big,0.0,0.0,50.008963108062744,time_limit,0.283203125,optimal,0.0012531280517578125,optimal,0.013724074093188455,0.02790790309447096,0.5239098031758607,0.003424825871355848,0.0
1,2,20,20,big,0.25,0.25,50.00700116157532,time_limit,1.6045968532562256,optimal,0.0018978118896484375,optimal,0.009273740225205229,0.05844829117647045,0.5955507936822866,0.05704145172716895,0.00015002562877164394
1,2,20,20,big,0.5,0.0,50.014315128326416,time_limit,10.003133058547974,time_limit,0.001531839370727539,optimal,0.009563584352746545,0.05052693744091816,0.6050639582128516,0.040547479060551145,0.0
1,2,20,20,big,0.0,0.5,50.00638818740845,time_limit,0.09142708778381348,optimal,0.0013980865478515625,optimal,0.006862037045394301,0.027907902497503165,0.5239098031300541,0.0034248246820009188,0.0
1,4,5,5,small,0.0,0.0,0.16034603118896484,optimal,0.13404607772827148,optimal,0.0009219646453857422,optimal,0.00024642284294506216,0.02220525196119099,0.035101484508853906,0.0023676652025100427,0.014593038758792698
1,4,5,5,small,0.25,0.25,0.24462080001831055,optimal,0.22597503662109375,optimal,0.0018150806427001953,optimal,0.000149972523116119,0.015069841614840181,0.03688692164712723,0.0010025069270540657,0.007441830553651219
1,4,5,5,small,0.5,0.0,0.29734110832214355,optimal,0.2418358325958252,optimal,0.0014660358428955078,optimal,0.00012371862202287574,0.02169171142653742,0.03511990095409438,0.0017386839168423854,0.014233060256507946
1,4,5,5,small,0.0,0.5,0.18805193901062012,optimal,0.24213790893554688,optimal,0.0008790493011474609,optimal,0.00015927214729922183,0.012966699665509514,0.03829169778942555,0.0011163946517142437,0.005029261444695843
1,4,5,10,big,0.0,0.0,16.911677837371826,optimal,0.5377049446105957,optimal,0.0010869503021240234,optimal,0.00028687899548283463,0.039520481597684766,0.05356108619910864,0.02553246021832506,0.027781257923192637
1,4,5,10,big,0.25,0.25,25.392884016036987,optimal,2.1865570545196533,optimal,0.001547098159790039,optimal,0.00023338145472882624,0.020069565727027693,0.06245569641889631,0.012325020453806311,0.010742740971686482
1,4,5,10,big,0.5,0.0,32.1430549621582,optimal,1.014185905456543,optimal,0.0014791488647460938,optimal,0.0001796820021805403,0.03229316212780699,0.05656079857755366,0.012562103452530697,0.023496556406918945
1,4,5,10,big,0.0,0.5,0.2953829765319824,optimal,1.9205231666564941,optimal,0.0013039112091064453,optimal,0.00024190370123869926,0.017089374955101412,0.06584545439244562,0.013665830500128257,0.007088371890824785
1,4,5,20,big,0.0,0.0,50.01220107078552,time_limit,0.04064583778381348,optimal,0.0015079975128173828,optimal,0.008237161177957395,0.20616345677016015,0.40588572721783145,0.137726787206182,0.15143747360772308
1,4,5,20,big,0.25,0.25,50.008408069610596,time_limit,10.004945039749146,time_limit,0.0032820701599121094,optimal,0.0038972090551768574,0.05490343753681287,0.38059193138302755,0.0441152642314415,0.024845024909801117
1,4,5,20,big,0.5,0.0,50.00495791435242,time_limit,10.003100156784058,time_limit,0.002997159957885742,optimal,0.003253678904863247,0.12002688351676982,0.3598489561372914,0.011453252476319462,0.09917112259082539
1,4,5,20,big,0.0,0.5,50.01005697250366,time_limit,6.968435049057007,optimal,0.002611875534057617,optimal,0.004109017918698596,0.037732324443589496,0.398018936621206,0.0023812266327141694,0.017236070954350646
1,4,10,5,small,0.0,0.0,0.23112916946411133,optimal,0.24521112442016602,optimal,0.000762939453125,optimal,0.0006056361867433486,0.03423226483030819,0.055028909981179375,0.032177319304890234,0.015182153007849752
1,4,10,5,small,0.25,0.25,0.4052560329437256,optimal,0.2677149772644043,optimal,0.0017359256744384766,optimal,0.00039517403960254844,0.026999015488244484,0.0564800399677159,0.031103658337961703,0.007927092910210876
1,4,10,5,small,0.5,0.0,0.22655606269836426,optimal,0.3067500591278076,optimal,0.0015370845794677734,optimal,0.00042767677712062316,0.03286263975098244,0.055413178385281536,0.031063128399402385,0.014014221974075536
1,4,10,5,small,0.0,0.5,0.23708510398864746,optimal,0.23612403869628906,optimal,0.0010678768157958984,optimal,0.000345138036402634,0.02491514445669904,0.057410601974336346,0.031432094814454165,0.0055750003582182295
1,4,10,10,big,0.0,0.0,50.00694298744202,time_limit,0.8236658573150635,optimal,0.0011031627655029297,optimal,0.034948308721868604,0.18405351053183408,0.5911709458512707,0.05972594262690032,0.11000493028998193
1,4,10,10,big,0.25,0.25,50.00544500350952,time_limit,1.1174321174621582,optimal,0.002727031707763672,optimal,0.018572130855075433,0.10635657001430014,0.6020597682342863,0.05383709015197382,0.03269132065287805
1,4,10,10,big,0.5,0.0,50.00782084465027,time_limit,0.39411497116088867,optimal,0.0020079612731933594,optimal,0.031463748822581024,0.22426470630615764,0.7815659775918743,0.08585941793997515,0.1246432540619764
1,4,10,10,big,0.0,0.5,50.009921073913574,time_limit,1.436331033706665,optimal,0.001386880874633789,optimal,0.018535712562512133,0.09488761522470923,0.60579639899149,0.06003113219533439,0.019300192276726635
1,4,10,20,big,0.0,0.0,50.006941080093384,time_limit,0.17185115814208984,optimal,0.0016291141510009766,optimal,0.022660927427664155,0.058479649193428206,0.6732150834267479,0.09927558008836324,0.0
1,4,10,20,big,0.25,0.25,50.00809192657471,time_limit,10.00703501701355,time_limit,0.003820180892944336,optimal,0.009132674712238832,0.07218060933524269,0.5885472814626465,0.07128139286306172,0.024932897046344937
1,4,10,20,big,0.5,0.0,50.00834083557129,time_limit,10.005539894104004,time_limit,0.0029239654541015625,optimal,0.013355901247455818,0.0727302217062638,0.6447950406926157,0.1539320664425972,0.0020074530609837105
1,4,10,20,big,0.0,0.5,50.006381034851074,time_limit,10.005144119262695,time_limit,0.004032135009765625,optimal,0.012198866669254299,0.08682636393785814,0.6985375199444708,0.20759795176253837,0.0
1,4,20,5,small,0.0,0.0,0.17560219764709473,optimal,0.5848441123962402,optimal,0.001516103744506836,optimal,0.0009589355675461606,0.04386496079722449,0.06924361225218398,0.03944542122622079,0.020154883040232496
1,4,20,5,small,0.25,0.25,0.44784092903137207,optimal,0.725092887878418,optimal,0.0014410018920898438,optimal,0.0006048843269770624,0.03254240781901972,0.07220238987969566,0.029673054655146573,0.010683666179293949
1,4,20,5,small,0.5,0.0,0.2315981388092041,optimal,0.5521600246429443,optimal,0.0016040802001953125,optimal,0.0006111330018296386,0.03819535253604995,0.07173859717075307,0.027783501496662446,0.016901757727733724
1,4,20,5,small,0.0,0.5,0.32981085777282715,optimal,0.49419188499450684,optimal,0.0017480850219726562,optimal,0.0005632154456560634,0.03153616930529914,0.07271057644900053,0.03473400053945633,0.008310553880634952
1,4,20,10,big,0.0,0.0,0.7543618679046631,optimal,5.4417619705200195,optimal,0.0022139549255371094,optimal,0.0013421013816947455,0.05694144912111862,0.11584909933593551,0.08903424902371809,0.023097976931595543
1,4,20,10,big,0.25,0.25,2.3126139640808105,optimal,10.004247188568115,time_limit,0.0022950172424316406,optimal,0.0012142302264891835,0.04421182240352507,0.12079385080185882,0.08537691981834887,0.010788207368751968
1,4,20,10,big,0.5,0.0,1.364670991897583,optimal,10.004945039749146,time_limit,0.002198934555053711,optimal,0.0015796742127478472,0.0589266564735271,0.12096303861308741,0.0823685074393015,0.026238225752392985
1,4,20,10,big,0.0,0.5,0.6295051574707031,optimal,10.001863956451416,time_limit,0.002006053924560547,optimal,0.0007440017179226019,0.04124391035150934,0.12033715991741435,0.09157412585362622,0.006316662896361347
1,4,20,20,big,0.0,0.0,50.00975012779236,time_limit,0.9438848495483398,optimal,0.0027239322662353516,optimal,0.024482443936140186,0.1539164162749224,0.6997491541422567,0.15264895832112063,0.0807667189875294
1,4,20,20,big,0.25,0.25,50.00670599937439,time_limit,4.077154874801636,optimal,0.004364967346191406,optimal,0.01609819165297124,0.06777698628370639,0.7816610469572242,0.11477573574338072,0.0
1,4,20,20,big,0.5,0.0,50.01373505592346,time_limit,9.008110046386719,optimal,0.0034799575805664062,optimal,0.021284116953538684,0.07057020803405264,0.8931058443418297,0.10365966326784459,0.0
1,4,20,20,big,0.0,0.5,50.01266407966614,time_limit,10.004868984222412,time_limit,0.004187107086181641,optimal,0.015260062766059857,0.06827362266706716,0.7812826061307101,0.1168379694421266,0.0
1,8,5,5,small,0.0,0.0,0.7622959613800049,optimal,0.7601609230041504,optimal,0.0011818408966064453,optimal,0.010017050742925571,0.1590211849680843,0.22379734965952536,0.07403879182059374,0.10500686605860499
1,8,5,5,small,0.25,0.25,1.725450038909912,optimal,0.6658451557159424,optimal,0.0022079944610595703,optimal,0.006013984695522155,0.08588487554441909,0.23765853736488748,0.0008083569113520139,0.0382521234575226
1,8,5,5,small,0.5,0.0,1.0582911968231201,optimal,0.8549859523773193,optimal,0.0013480186462402344,optimal,0.005164684089674951,0.1382838435615047,0.22568801326487442,0.03374638505803828,0.08892794277627503
1,8,5,5,small,0.0,0.5,1.2502379417419434,optimal,0.5181159973144531,optimal,0.0017008781433105469,optimal,0.0062566111930824645,0.0741860558585758,0.24356012652660441,1.7104855139794683e-06,0.025473816742565658
1,8,5,10,big,0.0,0.0,50.01056504249573,time_limit,5.272395133972168,optimal,0.002028942108154297,optimal,0.07429733021532053,0.2427193150062258,0.8619589909927301,0.7116907059154758,0.06756207766751832
1,8,5,10,big,0.25,0.25,50.0091278553009,time_limit,2.0249180793762207,optimal,0.003145933151245117,optimal,0.0420691379063176,0.12377384780839121,0.8906082134578664,0.2777042117008365,0.0
1,8,5,10,big,0.5,0.0,50.010436058044434,time_limit,1.9393291473388672,optimal,0.002691030502319336,optimal,0.044382877676539416,0.12270115801669765,0.8937642440223131,0.26659786891573073,0.0
1,8,5,10,big,0.0,0.5,50.0055730342865,time_limit,2.0626637935638428,optimal,0.002485036849975586,optimal,0.03955453934079529,0.1251630957246303,0.8894328455908888,0.28975848932433124,0.0
1,8,5,20,big,0.0,0.0,50.00782108306885,time_limit,4.041615962982178,optimal,0.00518798828125,optimal,0.02176164116013582,0.1653876959896604,0.6597217771172302,0.14872925330651043,0.1138104504704851
1,8,5,20,big,0.25,0.25,50.00903797149658,time_limit,10.003950119018555,time_limit,0.0102081298828125,optimal,0.020244393308096156,0.07907709136977925,0.8503227280526842,0.26320025363132843,0.0036609232632289768
1,8,5,20,big,0.5,0.0,50.01244306564331,time_limit,4.707781076431274,optimal,0.0055010318756103516,optimal,0.023301260584768148,0.07634800463010229,0.8720633824445927,0.2619586840629812,0.0
1,8,5,20,big,0.0,0.5,50.0081000328064,time_limit,4.370121002197266,optimal,0.008732080459594727,optimal,0.01141411549752876,0.06071486791198093,0.6742172821477024,0.13611855013181026,0.009989185038119519
1,8,10,5,small,0.0,0.0,2.540753126144409,optimal,1.2330949306488037,optimal,0.001096963882446289,optimal,0.02104428249617949,0.21490116880636387,0.32437850187843437,0.05523057004821122,0.1431216471746506
1,8,10,5,small,0.25,0.25,4.637944936752319,optimal,2.549936056137085,optimal,0.002285003662109375,optimal,0.012226780739726086,0.11723291912305032,0.34148379340061374,0.012631548045375945,0.047357216937255586
1,8,10,5,small,0.5,0.0,5.378304958343506,optimal,2.3660340309143066,optimal,0.0020630359649658203,optimal,0.010678734890901478,0.20226754671780056,0.32479665986922557,0.0455100630069329,0.13161945686808885
1,8,10,5,small,0.0,0.5,3.6098790168762207,optimal,1.7575058937072754,optimal,0.001965045928955078,optimal,0.01259162321703167,0.10196408031137413,0.34787419431576283,0.008680014407432953,0.03130423964729245
1,8,10,10,big,0.0,0.0,50.01373910903931,time_limit,0.05382990837097168,optimal,0.0018911361694335938,optimal,0.04339344948998447,0.25902809777655683,0.6587370453373976,0.36366065166425116,0.14769681178478566
1,8,10,10,big,0.25,0.25,50.01024103164673,time_limit,4.785712003707886,optimal,0.003690958023071289,optimal,0.012287730780020899,0.11124593307203626,0.41981050589009233,0.3233669605482537,0.0288440124144953
1,8,10,10,big,0.5,0.0,50.008049964904785,time_limit,5.586462020874023,optimal,0.0028738975524902344,optimal,0.015121716536097136,0.16704161099314796,0.39639202372916327,0.34094890437816766,0.08478379557296067
1,8,10,10,big,0.0,0.5,50.00854206085205,time_limit,4.860404968261719,optimal,0.0027480125427246094,optimal,0.009199264820850855,0.10419565896225254,0.4234029540295093,0.3211261747063188,0.021714591721011756
1,8,10,20,big,0.0,0.0,50.00720000267029,time_limit,10.005059003829956,time_limit,0.00771784782409668,optimal,0.0023967953964797242,0.16803087162720554,0.2189427046731507,0.1134514453745048,0.1429023057217349
1,8,10,20,big,0.25,0.25,50.01389217376709,time_limit,9.300183057785034,optimal,0.010354042053222656,optimal,0.0035824866485185233,0.05486842475995156,0.33892240264327184,0.13919535219999685,0.020522885602788365
1,8,10,20,big,0.5,0.0,50.01776599884033,time_limit,10.00456690788269,time_limit,0.008229970932006836,optimal,0.0038083075221465226,0.10879280144141734,0.30558819994238007,0.15355540100151063,0.0743189663191095
1,8,10,20,big,0.0,0.5,50.00949192047119,time_limit,0.10588407516479492,optimal,0.008340120315551758,optimal,0.007065335663558438,0.07038493881971569,0.5314832157129441,0.3293945798404489,0.0026364555540123735
1,8,20,5,small,0.0,0.0,0.3244318962097168,optimal,0.30385684967041016,optimal,0.001958131790161133,optimal,0.0005023158115098523,0.017794952870967017,0.05011565681051443,0.01645643948283305,0.0057147665735099995
1,8,20,5,small,0.25,0.25,0.7096560001373291,optimal,0.4807851314544678,optimal,0.0037238597869873047,optimal,0.000263794087077989,0.015024717159774565,0.05031092253147394,0.01657603709153299,0.002890528017038152
1,8,20,5,small,0.5,0.0,0.37650394439697266,optimal,0.5398809909820557,optimal,0.0022780895233154297,optimal,0.0002679821799618915,0.01796226431980768,0.050124808770654075,0.016362168331820835,0.005892031524199259
1,8,20,5,small,0.0,0.5,0.28162097930908203,optimal,0.40252089500427246,optimal,0.002927064895629883,optimal,0.00025647543560295175,0.014047523699413198,0.05047215042488768,0.016736842406578373,0.0018609883136133654
1,8,20,10,big,0.0,0.0,50.007176876068115,time_limit,0.7071921825408936,optimal,0.00487518310546875,optimal,0.04833865788616657,0.17461614638654271,0.6952600800144257,0.21057221358241812,0.07876861168729787
1,8,20,10,big,0.25,0.25,50.00736713409424,time_limit,10.002713918685913,time_limit,0.0038690567016601562,optimal,0.04227608903869627,0.13461895862039414,0.8921358277904757,0.2802197443292881,0.010377907800185548
1,8,20,10,big,0.5,0.0,50.01131081581116,time_limit,9.910676956176758,optimal,0.003470897674560547,optimal,0.026888496138416745,0.16101466878316736,0.696177032035026,0.20612125137449994,0.06563180915785227
1,8,20,10,big,0.0,0.5,50.008857011795044,time_limit,0.8683350086212158,optimal,0.003947019577026367,optimal,0.02488924604625578,0.113280808218035,0.7032085060082397,0.1987334805197116,0.018118272552247072
1,8,20,20,big,0.0,0.0,50.01271200180054,time_limit,10.010709047317505,time_limit,0.007439851760864258,optimal,0.02567833278343238,0.14946972733384523,0.7166356505705306,0.22421390295676483,0.0856112069357231
1,8,20,20,big,0.25,0.25,50.01226615905762,time_limit,10.004556894302368,time_limit,0.01275777816772461,optimal,0.026898691118463464,0.09262494337969515,0.9568167888993219,0.3582728314778324,0.0
1,8,20,20,big,0.5,0.0,50.01181602478027,time_limit,8.904402017593384,optimal,0.010010004043579102,optimal,0.03336036763195399,0.07701773488558025,1.1248862590860338,0.16618737545022844,0.0
1,8,20,20,big,0.0,0.5,50.01565504074097,time_limit,10.008639097213745,time_limit,0.010987997055053711,optimal,0.019578193097372545,0.09386114789354486,0.88494504004198,0.39691116713156677,0.0
2,2,5,5,small,0.0,0.0,4.021665096282959,optimal,2.3292181491851807,optimal,0.00041103363037109375,optimal,0.04049299292979802,0.14082707368158123,0.4499610701482853,0.0841745707313773,0.008747574286235515
2,2,5,5,small,0.25,0.25,8.94382095336914,optimal,0.5608830451965332,optimal,0.0012331008911132812,optimal,0.021089252825624422,0.13013094623727461,0.4504145930983377,0.0800960552352141,0.0
2,2,5,5,small,0.5,0.0,50.00435209274292,time_limit,0.1405651569366455,optimal,0.00045609474182128906,optimal,0.021854115452805765,0.12851909425502542,0.4516091769161309,0.07639451774359844,0.0
2,2,5,5,small,0.0,0.5,4.518054008483887,optimal,0.6979081630706787,optimal,0.0009758472442626953,optimal,0.02025614667081997,0.13361837747491526,0.4500412486741863,0.0828074377881247,0.0022064088460156395
2,2,5,10,big,0.0,0.0,0.6096758842468262,optimal,0.1447441577911377,optimal,0.00043010711669921875,optimal,0.00010161808515050453,0.02521480222249388,0.031877591682952545,6.928116659870207e-09,0.022027039590140296
2,2,5,10,big,0.25,0.25,1.2065379619598389,optimal,0.19693803787231445,optimal,0.0012359619140625,optimal,8.438545898068293e-05,0.009925379228925162,0.03879351665019509,3.28427230233849e-11,0.0060460275474842895
2,2,5,10,big,0.5,0.0,1.2319340705871582,optimal,0.2751190662384033,optimal,0.0012881755828857422,optimal,5.080934029090006e-05,0.025214910502478288,0.031877685075757584,7.592533847479837e-08,0.02202710403223329
2,2,5,10,big,0.0,0.5,0.35923099517822266,optimal,0.2064979076385498,optimal,0.0012280941009521484,optimal,8.977791252940208e-05,0.007625317647906144,0.04087005946845502,2.0647233962208979e-10,0.003538311597824473
2,2,5,20,big,0.0,0.0,50.00415515899658,time_limit,0.8838798999786377,optimal,0.0007081031799316406,optimal,0.04008773482703242,0.1650816009575071,0.8954075589030106,0.24062244602471314,0.0
2,2,5,20,big,0.25,0.25,50.00821900367737,time_limit,10.004575967788696,time_limit,0.0014569759368896484,optimal,0.008908873316947194,0.05513223852539865,0.591457630419558,1.2552843988513972e-08,0.025559350727998753
2,2,5,20,big,0.5,0.0,50.00703716278076,time_limit,10.00229001045227,time_limit,0.001567840576171875,optimal,0.01907257701372178,0.04471048437871692,0.8734184868355233,0.0020791200738815197,0.0
2,2,5,20,big,0.0,0.5,50.00897407531738,time_limit,10.002494096755981,time_limit,0.0013289451599121094,optimal,0.009050424961745906,0.05178351352009062,0.599668397272901,0.021623782775358338,0.0109882022687664
2,2,10,5,small,0.0,0.0,0.3977010250091553,optimal,0.2639760971069336,optimal,0.0004448890686035156,optimal,0.002733620213145595,0.09893342597830461,0.11691065420109484,1.0239624885036253e-10,0.07555129508688752
2,2,10,5,small,0.25,0.25,0.6841931343078613,optimal,0.48653697967529297,optimal,0.0009508132934570312,optimal,0.0017518077151607472,0.0541783466606148,0.1239284306851836,1.649479473579744e-10,0.029392660441104113
2,2,10,5,small,0.5,0.0,1.0430810451507568,optimal,0.6001288890838623,optimal,0.0007140636444091797,optimal,0.0013668101111740966,0.09893341828950802,0.11691065439788183,6.796537730545527e-11,0.07555128737594896
2,2,10,5,small,0.0,0.5,0.5264010429382324,optimal,0.39507603645324707,optimal,0.0005850791931152344,optimal,0.0018875606522595692,0.044681181405282544,0.13103037339301857,7.764939357194371e-10,0.018475106338431857
2,2,10,10,big,0.0,0.0,18.623060941696167,optimal,0.8820400238037109,optimal,0.0006392002105712891,optimal,0.006019038114819703,0.13133529353475398,0.24533728038803443,0.016335557071122504,0.09863378696038927
2,2,10,10,big,0.25,0.25,39.93073606491089,optimal,0.7668139934539795,optimal,0.0013659000396728516,optimal,0.0039641953606058475,0.06711644267233957,0.2680941409536845,0.003812488833155678,0.038400784160393275
2,2,10,10,big,0.5,0.0,31.871850967407227,optimal,0.8334591388702393,optimal,0.0016260147094726562,optimal,0.0030332000343086564,0.1247599634553583,0.24595911686856975,0.005798508694593349,0.09726479742120464
2,2,10,10,big,0.0,0.5,50.00489401817322,time_limit,0.8339152336120605,optimal,0.0008289813995361328,optimal,0.004191991146693961,0.05442875746608068,0.27944739731858137,0.005013994697097628,0.02397702038567373
2,2,10,20,big,0.0,0.0,50.004356145858765,time_limit,1.3913679122924805,optimal,0.0010991096496582031,optimal,0.039654121004966764,0.11006143840185918,0.8905517503768858,0.13106770176602978,0.0
2,2,10,20,big,0.25,0.25,50.00579285621643,time_limit,1.1000969409942627,optimal,0.0018498897552490234,optimal,0.007317645937041151,0.07957241522930548,0.5073468026483116,0.08191462243907394,0.013247763877352936
2,2,10,20,big,0.5,0.0,50.00305700302124,time_limit,10.005122184753418,time_limit,0.0020248889923095703,optimal,0.00428964328487144,0.10242910244198934,0.4142273992485188,0.0003732434414425581,0.08153111075884212
2,2,10,20,big,0.0,0.5,50.008540868759155,time_limit,1.0866239070892334,optimal,0.001155853271484375,optimal,0.00449668369215374,0.057421959434121386,0.41666805426329073,0.03780740820538964,0.017684852618262026
2,2,20,5,small,0.0,0.0,1.02280592918396,optimal,6.989109039306641,optimal,0.0004780292510986328,optimal,0.018339346717689255,0.18278899948560837,0.30281468522587585,0.10522356106333225,0.06961428190876706
2,2,20,5,small,0.25,0.25,0.8955018520355225,optimal,1.0695738792419434,optimal,0.0016970634460449219,optimal,0.011123358216051564,0.14857858463617876,0.308901314593035,0.09954354465992292,0.0370265493876103
2,2,20,5,small,0.5,0.0,16.828301191329956,optimal,1.8984391689300537,optimal,0.0009298324584960938,optimal,0.01182596453919504,0.17123670365092247,0.30457959879111385,0.10097705361555073,0.059832257084924345
2,2,20,5,small,0.0,0.5,1.2672889232635498,optimal,1.8341240882873535,optimal,0.0007770061492919922,optimal,0.01013898175879828,0.14021629109214018,0.3122693781426687,0.09982813039747758,0.02784835026486765
2,2,20,10,big,0.0,0.0,50.00620889663696,time_limit,10.006846904754639,time_limit,0.0013310909271240234,optimal,0.019507598117709926,0.1220517553388088,0.44167406667937753,0.046747411210864176,0.05451064306543896
2,2,20,10,big,0.25,0.25,50.00534987449646,time_limit,0.32782697677612305,optimal,0.001873016357421875,optimal,0.025556998849865325,0.08706915498978739,0.7142481694346674,0.00362344875933641,0.013832613666652449
2,2,20,10,big,0.5,0.0,50.00648498535156,time_limit,0.30645298957824707,optimal,0.0009779930114746094,optimal,0.025438141494110514,0.11003420467481853,0.713109409778717,0.006896369584937649,0.03527507890447801
2,2,20,10,big,0.0,0.5,50.010761976242065,time_limit,10.005686044692993,time_limit,0.0009641647338867188,optimal,0.04009373196271401,0.12640895465698068,0.8954745330015144,0.07372300271365846,0.0
2,2,20,20,big,0.0,0.0,50.013771057128906,time_limit,10.002532958984375,time_limit,0.0015192031860351562,optimal,0.03451156126360837,0.0642514614561777,0.8308015558917589,0.04542276732317952,0.0
2,2,20,20,big,0.25,0.25,50.00941514968872,time_limit,10.003933906555176,time_limit,0.0017590522766113281,optimal,0.01744842896788457,0.06032117732300123,0.8312025129386584,0.0375221033521366,0.0
2,2,20,20,big,0.5,0.0,50.00620913505554,time_limit,10.004544973373413,time_limit,0.001859903335571289,optimal,0.017599732621064196,0.057808197757585174,0.8327856582281231,0.03233782969235803,0.0
2,2,20,20,big,0.0,0.5,50.0063750743866,time_limit,10.00171184539795,time_limit,0.0016510486602783203,optimal,0.017239959529885756,0.06370670278794525,0.8304206049920909,0.04437134507668142,0.0
2,4,5,5,small,0.0,0.0,0.12205100059509277,optimal,0.12868404388427734,optimal,0.0005118846893310547,optimal,0.0008114552834066796,0.03304284697285937,0.0636967535831568,0.032503707869911067,0.012177569288750245
2,4,5,5,small,0.25,0.25,0.14691805839538574,optimal,0.229417085647583,optimal,0.0011889934539794922,optimal,0.0004863471111863903,0.027010915173486673,0.06480571965351525,0.029792148793063713,0.006601734044517693
2,4,5,5,small,0.5,0.0,0.1447889804840088,optimal,0.21580982208251953,optimal,0.0009138584136962891,optimal,0.0005116192370913439,0.0336720642240763,0.0653230994183093,0.026062771200302055,0.014091751540338926
2,4,5,5,small,0.0,0.5,0.23612308502197266,optimal,0.13605284690856934,optimal,0.0007898807525634766,optimal,0.0004302729127172803,0.025447898835379814,0.06497285021815888,0.03368801959001798,0.004031323894243544
2,4,5,10,big,0.0,0.0,2.2001781463623047,optimal,1.52164888381958,optimal,0.0008020401000976562,optimal,0.0027881682820876056,0.09551850172544599,0.16697809084091259,0.07641821129323347,0.059716139818046354
2,4,5,10,big,0.25,0.25,7.726022005081177,optimal,1.633124828338623,optimal,0.001706838607788086,optimal,0.0020659948939882084,0.057965414441729285,0.17937009349639832,0.07387713522082279,0.021559121286883753
2,4,5,10,big,0.5,0.0,6.628434896469116,optimal,1.972886085510254,optimal,0.0011429786682128906,optimal,0.0020862289036266256,0.0926622645647742,0.16831821776233571,0.07319441410884699,0.057531839261328876
2,4,5,10,big,0.0,0.5,11.676246166229248,optimal,2.043264150619507,optimal,0.0012581348419189453,optimal,0.0017669271090011683,0.05113023251523459,0.18379119591082013,0.08105506153906956,0.012487347539385185
2,4,5,20,big,0.0,0.0,50.008073806762695,time_limit,2.8044559955596924,optimal,0.0016031265258789062,optimal,0.031445268969487135,0.14799452217859807,0.7930355473683022,0.15170305072755913,0.07041698212829317
2,4,5,20,big,0.25,0.25,50.00625705718994,time_limit,2.759105920791626,optimal,0.003126859664916992,optimal,0.012477815709913936,0.06151686046445094,0.7022619543263012,0.031908280216938784,0.01842669269390118
2,4,5,20,big,0.5,0.0,50.00741791725159,time_limit,10.003698110580444,time_limit,0.002307891845703125,optimal,0.018480901844444272,0.14123421749466164,0.8321615881277586,0.09668832920519149,0.07545405578697584
2,4,5,20,big,0.0,0.5,50.00716805458069,time_limit,1.4908578395843506,optimal,0.0021622180938720703,optimal,0.012459984127569879,0.053055472258667226,0.704607823172089,0.03203526993717671,0.009816263615768595
2,4,10,5,small,0.0,0.0,2.3981659412384033,optimal,0.6152379512786865,optimal,0.0011348724365234375,optimal,0.04027219101496311,0.31657258697852403,0.44873260977425694,0.1064055186519352,0.20022468536068883
2,4,10,5,small,0.25,0.25,1.301604986190796,optimal,0.43118810653686523,optimal,0.0017659664154052734,optimal,0.024032607202388524,0.18358297545990718,0.4733842717002747,0.0944433966220328,0.06529527196434404
2,4,10,5,small,0.5,0.0,1.380040168762207,optimal,0.7968471050262451,optimal,0.0009381771087646484,optimal,0.021540317128705022,0.30720362422026676,0.44885006206179734,0.10559088246310232,0.1910358911921317
